"practice_code","practice_name","postcode","subicb_code","non_white_popn","reg_popn","pct_non_white"
"M82002","MYTTON OAK MEDICAL PRACT.","SY3 5LZ","M2L0M",716.618137736319,10243,0.0699617434087981
"M82003","STIRCHLEY MEDICAL PRACTICE","TF3 1FB","M2L0M",2796.59340974849,24613,0.113622614461808
"M82004","BRIDGNORTH MEDICAL PRACTICE","WV16 4EN","M2L0M",334.197108352922,16221,0.0206027438723212
"M82005","PLAS FFYNNON MEDICAL CTRE","SY11 2RB","M2L0M",NA,9324,NA
"M82006","RIVERSIDE MED.PRACTICE","SY1 1PQ","M2L0M",616.175441441066,11931,0.0516449116956723
"M82007","CHARLTON MEDICAL PRACTICE","TF2 6AQ","M2L0M",1890.41770937428,15539,0.12165632983939
"M82008","CHURCH STRETTON MEDICAL CENTRE","SY6 6BL","M2L0M",164.980676770496,7257,0.0227340053424964
"M82009","DAWLEY MEDICAL PRACTICE","TF4 2AA","M2L0M",885.304674459933,10308,0.0858852031878088
"M82010","MARKET DRAYTON MEDICAL PRACTICE","TF9 3AL","M2L0M",571.366928344268,17888,0.031941353328727
"M82011","SHAWBURY MEDICAL PRACTICE","SY4 4JS","M2L0M",116.091816375433,4404,0.026360539594785
"M82012","DONNINGTON MEDICAL PRACTICE","TF2 8EA","M2L0M",1617.74096504311,14552,0.111169664997465
"M82013","WESTBURY MEDICAL CENTRE","SY5 9QX","M2L0M",NA,2777,NA
"M82014","STATION DRIVE SURGERY","SY8 2AB","M2L0M",NA,8981,NA
"M82016","RADBROOK GREEN SURGERY","SY3 6DU","M2L0M",550.924854069888,10747,0.0512631296240707
"M82017","CLIVE MEDICAL PRACTICE","SY4 5PS","M2L0M",108.405056094101,4727,0.022933161856167
"M82018","BEECHES MEDICAL PRACTICE","SY3 0PF","M2L0M",252.575611201114,6870,0.0367650089084591
"M82019","MUCH WENLOCK & CRESSAGE MEDICAL PRACTICE","TF13 6BL","M2L0M",252.788655620118,8411,0.0300545304506144
"M82020","KNOCKIN MEDICAL CENTRE","SY10 8HL","M2L0M",NA,3905,NA
"M82021","ALBRIGHTON MEDICAL PRACT","WV7 3DT","M2L0M",454.001523538124,8250,0.0550304877015908
"M82022","THE CAXTON SURGERY","SY11 1RD","M2L0M",NA,13966,NA
"M82023","PRESCOTT SURGERY","SY4 2DR","M2L0M",172.188790073322,7369,0.0233666427023099
"M82024","BROWN CLEE MEDICAL CENTRE","WV16 6SS","M2L0M",54.2162973240441,3906,0.0138802604516242
"M82025","CHURCHMERE MEDICAL GROUP","SY12 0DB","M2L0M",NA,20680,NA
"M82026","CAMBRIAN MEDICAL PRACTICE","SY11 1GA","M2L0M",NA,13117,NA
"M82028","WELLINGTON ROAD SURGERY","TF10 7HG","M2L0M",745.671591468168,15423,0.0483480251227497
"M82030","PONTESBURY & WORTHEN MEDICAL PRACTICE","SY5 0RF","M2L0M",NA,10410,NA
"M82031","HIGHLEY MEDICAL CENTRE","WV16 6HG","M2L0M",76.8095378630851,3263,0.0235395457747732
"M82032","SEVERN FIELDS MEDICAL PRACTICE","SY1 4RQ","M2L0M",592.126197730229,16976,0.0348801954365121
"M82033","BISHOPS CASTLE MEDICAL PRACTICE","SY9 5ER","M2L0M",NA,5530,NA
"M82034","CLAREMONT BANK SURGERY","SY1 1RL","M2L0M",414.870256203503,7647,0.0542526816010858
"M82035","WEM AND PREES MEDICAL PRACTICE","SY4 5AF","M2L0M",NA,12185,NA
"M82038","SHIFNAL & PRIORSLEE MEDICAL PRACTICE","TF11 8AJ","M2L0M",1120.16531257016,12134,0.0923162446489339
"M82039","WELLINGTON MEDICAL PRACTICE","TF1 1PZ","M2L0M",2938.95501387248,14897,0.197285024761528
"M82040","MARYSVILLE MEDICAL PRACT","SY3 7QR","M2L0M",NA,6248,NA
"M82041","CLEOBURY MORTIMER SURGERY","DY14 8DB","M2L0M",121.524129848279,7154,0.016986878648068
"M82042","WOODSIDE MEDICAL PRACTICE","TF7 5NR","M2L0M",582.549314662996,6382,0.0912800555723904
"M82043","LUDLOW - PORTCULLIS","SY8 1GT","M2L0M",170.186033089281,7668,0.0221943183475848
"M82046","CRAVEN ARMS SURGERY","SY7 9PY","M2L0M",162.305026626029,4064,0.0399372604886883
"M82047","MARDEN MEDICAL PRACTICE","SY2 6DL","M2L0M",NA,10104,NA
"M82048","BELVIDERE MEDICAL PRACT.","SY2 5LS","M2L0M",257.955060097031,6331,0.0407447575575788
"M82051","BROSELEY MEDICAL PRACTICE","TF12 5EL","M2L0M",86.5034716008883,4675,0.0185034163852167
"M82056","LINDEN HALL SURGERY","TF10 7EN","M2L0M",909.358543211327,14570,0.06241307777703
"M82057","HOLLINSWOOD SURGERY","TF3 2EW","M2L0M",1316.59572273628,6621,0.198851491124645
"M82058","HODNET MEDICAL PRACTICE","TF9 3NF","M2L0M",119.764881004229,3598,0.0332865150095135
"M82059","SHAWBIRCH MEDICAL CENTRE","TF5 0LW","M2L0M",1505.12679697753,14247,0.105645174210538
"M82060","SOUTH HERMITAGE SURGERY","SY3 7JS","M2L0M",391.972417805933,8311,0.0471630872104359
"M82601","ALVELEY MEDICAL PRACTICE","WV15 6NG","M2L0M",34.8169324144591,2360,0.0147529374637539
"M82606","IRONBRIDGE MEDICAL PRACTICE","TF8 7DT","M2L0M",264.138730418896,5268,0.0501402297682035
"M82616","COURT STREET MEDICAL PRACTICE","TF7 5EE","M2L0M",561.034523853361,7194,0.0779864503549292
"M82620","THE MEADOWS MEDICAL PRACTICE","SY7 8HZ","M2L0M",NA,3017,NA
"M83001","HORSEFAIR PRACTICE","WS15 2FH","04Y",356.167600717595,12006,0.0296658004928865
"M83004","MAYFIELD SURGERY","ST3 4DW","05W",991.688500162675,9578,0.103538160384493
"M83005","HEATHCOTE STREET SURGERY","ST5 7EB","05G",294.809019400278,5064,0.0582166310032144
"M83006","THE WESTGATE PRACTICE","WS13 6JL","05Q",1761.88528871443,30335,0.0580809391367868
"M83007","THE VILLAGE SURGERY","ST5 0ET","05G",575.336472012308,7439,0.0773405662067897
"M83009","BREWOOD MEDICAL PRACTICE","ST19 9BQ","05V",534.736312238705,10873,0.0491801997828295
"M83010","GORDON STREET SURGERY","DE14 2JA","05D",3656.73903060017,10553,0.346511800492767
"M83011","WERRINGTON VILLAGE SURGERY","ST9 0JS","05G",236.572835510542,8022,0.0294905055485593
"M83012","LEEK HEALTH CENTRE","ST13 6JB","05G",186.347736534049,7964,0.0233987614934768
"M83013","YOXALL","DE13 8PD","05D",136.208561446038,4613,0.0295271106538127
"M83014","TRENT VALE MEDICAL PRACTICE","ST4 5NX","05W",1732.22006767209,9506,0.182223865734493
"M83015","MADELEY PRACTICE","CW3 9NQ","05G",398.381135243815,7611,0.0523428110949697
"M83016","HIGH STREET SURGERY","WS6 7AB","04Y",261.347979583132,7253,0.0360330869410081
"M83017","ASHLEY SURGERY","TF9 4LF","05G",162.661406346764,4644,0.0350261426241955
"M83018","GRAVEL HILL SURGERY","WV5 9HA","05Q",430.966089958769,8452,0.0509898355370053
"M83020","CUMBERLAND HOUSE","ST15 8AP","05V",396.311340397862,9688,0.0409074463664184
"M83021","FURLONG MEDICAL CENTRE","ST6 5UD","05W",1715.47092989874,9762,0.175729453994954
"M83022","HAZELDENE HOUSE SURGERY","ST18 0SU","05V",226.2172864376,7875,0.0287260046269968
"M83023","KIDSGROVE MEDICAL CENTRE","ST7 4AY","05G",271.622399918998,9232,0.0294218370796141
"M83024","CASTLEFIELDS","ST16 1BS","05V",630.098551572771,7560,0.0833463692556575
"M83025","MILLER STREET SURGERY","ST5 1JD","05G",778.144378617391,6335,0.12283257752445
"M83026","CARLTON STREET SURGERY","DE13 0TE","05D",4518.31492690651,17014,0.265564530792672
"M83027","TRENT MEADOWS","DE14 3EY","05D",1386.92965701655,10497,0.132126289131804
"M83028","GLEBEDALE MEDICAL PRACTICE","ST4 3AQ","05W",1207.92286425446,11637,0.103800194573727
"M83030","THE LANGTON MEDICAL GROUP","WS13 7FA","05Q",624.123646023224,13399,0.0465798676037931
"M83031","RUSSELL HOUSE SURGERY","WV8 1PE","05Q",701.296500692217,6451,0.108711285179386
"M83032","THE ALDERGATE MED.PRACT.","B79 8BH","05Q",564.861964997656,13744,0.0410988042053009
"M83033","HEDNESFORD MEDICAL PRACTICE","WS12 4DH","04Y",220.777015507981,6483,0.0340547609915133
"M83034","SILVERDALE MEDICAL CENTRE","ST5 6PS","05G",1094.39351430032,11912,0.091873196297878
"M83035","ALREWAS","DE13 7AS","05D",288.29845585731,6866,0.0419892886480207
"M83036","RISING BROOK","ST17 9LY","05V",713.011433855132,8953,0.0796393872283181
"M83037","TUTBURY HEALTH CENTRE","DE13 9NA","05D",310.867494460793,8281,0.0375398495907249
"M83038","ORCHARD SURGERY","ST6 8HY","05W",541.95693011722,10413,0.0520461855485662
"M83042","BRIDGE SURGERY","DE15 9AW","05D",975.160823475058,10074,0.096799764093216
"M83044","STAFFORD HEALTH AND WELLBEING","ST16 3EB","05V",1234.84002710464,12948,0.0953691710769724
"M83045","PENKRIDGE MEDICAL PRACTICE","ST19 5AP","05V",341.777715829647,10303,0.0331726405735851
"M83046","BIDDULPH VALLEY SURGERY","ST8 6AG","05G",173.575563903498,9717,0.017863081599619
"M83047","MEIR PARK & WESTON COYNEY MEDICAL PRACT","ST3 7TW","05W",474.359471132581,6564,0.0722668298495705
"M83048","THE NILE PRACTICE","WS6 7AE","04Y",358.767677129657,9763,0.0367476879165888
"M83049","HOLMCROFT","ST16 1JG","05V",872.737944567945,10602,0.0823182366127094
"M83050","WOLVERHAMPTON ROAD SURGERY","ST17 4BS","05V",898.20182303463,10088,0.0890366596981195
"M83051","WETMORE ROAD SURGERY","DE14 1SL","05D",1883.09150971436,11955,0.157514973627299
"M83052","WEEPING CROSS HEALTH CENTRE","ST17 0EG","05V",1993.34893852741,21179,0.0941191245350304
"M83054","AUDLEY HEALTH CENTRE","ST7 8EW","05G",355.19150494968,10260,0.0346190550633216
"M83056","WOLSTANTON MEDICAL CENTRE","ST5 8BN","05G",579.804050628736,10920,0.0530956090319355
"M83057","MILL BANK","ST16 2AG","05V",995.264632425843,10701,0.0930066939936308
"M83059","ABBOTS BROMLEY SURGERY","WS15 3BT","05D",87.3162181570702,3962,0.0220384195247527
"M83061","MILLRISE MEDICAL PRACTICE","ST2 7BW","05W",529.888772049494,8163,0.0649134842643016
"M83062","LAUREL HOUSE SURGERY","B79 7JN","05Q",579.984146654859,12712,0.0456249328708983
"M83063","NORTON CANES HEALTH CENTRE","WS11 9SE","04Y",129.796773799363,3662,0.035444230966511
"M83065","BARTON","DE13 8LT","05D",344.058177127789,7262,0.0473778817306237
"M83066","HARTSHILL MEDICAL CENTRE","ST4 6AT","05W",1539.66836811953,7699,0.199982902730164
"M83067","LYME VALLEY MEDICAL CENTRE","ST5 3TF","05G",1073.80199573183,8259,0.130015982047685
"M83068","BELGRAVE MEDICAL CENTRE","ST3 4LR","05W",3062.93492582632,14725,0.208009163044233
"M83069","MANSION HOUSE SURGERY","ST15 8YE","05V",608.885314318642,15399,0.0395405749930932
"M83070","GNOSALL","ST20 0GP","05V",206.681797781022,8359,0.0247256606987705
"M83071","PARK MEDICAL CENTRE","ST13 6QR","05G",278.143365844237,12137,0.0229169783178905
"M83072","SALTERS MEADOW HEALTH CTR","WS7 1AQ","05Q",305.762509979576,11223,0.0272442760384546
"M83073","STAPENHILL MEDICAL CENTRE","DE15 9QD","05D",598.451263693368,9432,0.0634490313500178
"M83074","BALANCE STREET","ST14 8JG","05D",420.755292307115,14169,0.0296954825539639
"M83075","NORFOLK STREET SURGERY","ST1 4PB","05W",7365.47848366603,18704,0.39379162123963
"M83076","HARLEY STREET MEDICAL CTR","ST1 3RX","05W",2755.76383701485,9198,0.299604678953561
"M83079","DR J GREIG & PARTNERS","ST13 6LU","05G",205.042719228902,9120,0.0224827543014147
"M83082","THE HAYMARKET HEALTH CTR","ST6 5BE","05W",2077.66032074417,12011,0.172979795249702
"M83084","DR ROBINSON & PARTNERS","ST7 4AY","05G",188.968091564624,6569,0.0287666450851916
"M83088","HOLLIES PRACTICE","B79 7EA","05Q",681.238576676072,15845,0.0429939145898436
"M83089","BIDDULPH DOCTORS","ST8 6AG","05G",193.850961784381,10832,0.0178961375354857
"M83090","DUNROBIN STREET MEDICAL CENTRE","ST3 4LL","05W",865.58072759836,5176,0.167229661437086
"M83092","CROWN SURGERY","ST21 6BW","05V",331.126877459129,8562,0.0386740104483916
"M83093","DALE MEDICAL PRACTICE","WV5 8DX","05Q",304.666189644308,6425,0.0474188622014487
"M83094","BROOK MEDICAL CENTRE","ST6 7NN","05W",1525.06490266376,14407,0.105855827213421
"M83096","DR KS UPTON'S PRACTICE","ST10 1BH","05G",131.017821805869,5687,0.0230381258670421
"M83097","BILBROOK MEDICAL CENTRE","WV8 1DX","05Q",1168.60671225481,8663,0.134896307544131
"M83100","DR P D MILES AND DR R VALASAPALLI","ST3 6AB","05W",283.100055538728,4085,0.0693023391771673
"M83102","POTTERIES MEDICAL CENTRE","ST2 0JG","05W",555.459939728111,6581,0.084403576922673
"M83103","DR P CRAVEN'S PRACTICE","ST10 1HJ","05G",94.4229488208727,4530,0.0208439180620028
"M83107","ALDERWOOD MEDICAL PRACTICE","WS11 1QN","04Y",271.631367383792,6625,0.0410009611145347
"M83108","DR DO YATES' PRACTICE","ST10 1EY","05G",156.500298499036,7296,0.0214501505618196
"M83109","DR MANICKAM & PARTNER","WS12 4DJ","04Y",121.940154542049,3540,0.034446371339562
"M83110","HEATHVIEW MEDICAL PRACTICE","B77 2ED","05Q",633.792917012859,14956,0.0423771674921676
"M83111","RIVERSIDE SURGERY","B79 7BH","05Q",94.1760912062518,2088,0.0451034919570171
"M83113","DR KHARE'S SURGERY","B77 4JA","05Q",102.940512923493,2352,0.0437672248824375
"M83117","CROWN MEDICAL PRACTICE","B79 7EA","05Q",375.373665899887,8878,0.042281332045493
"M83121","TEAN SURGERY","ST10 4EG","05G",127.293085069156,6089,0.0209054171570301
"M83122","WATERHOUSES MEDICAL PRACT","ST10 3HY","05G",39.6379718808645,3080,0.0128694713898911
"M83123","BIRCHES HEAD MEDICAL CTR.","ST1 6RS","05W",876.878917371757,8682,0.100999644940308
"M83125","CLAVERLEY","WV5 7BY","05Q",145.089506113398,3433,0.0422631826721229
"M83126","LONGTON HALL SURGERY","ST3 2NA","05W",697.374633362655,7592,0.0918565112437638
"M83127","COBRIDGE SURGERY","ST6 2JN","05W",2354.42795006805,6584,0.357598412829291
"M83129","HEATH HAYES HEALTH CENTRE","WS12 3TG","04Y",395.712809789781,10906,0.0362839546845573
"M83130","RED LION SURGERY","WS11 5XY","04Y",141.722328952461,3746,0.0378329762286336
"M83132","LAKESIDE","WV6 7PD","05Q",569.054149183046,5773,0.0985716523788405
"M83138","DRS SHAH & TALPUR","ST4 8EX","05W",696.793590619237,6904,0.100926070483667
"M83139","MOSS STREET SURGERY","WS11 6DE","04Y",153.604655785424,4884,0.0314505847226502
"M83140","HIGHERLAND SURGERY","ST5 2UE","05G",581.675584136019,4547,0.127925133964376
"M83141","KINGSBRIDGE MEDICAL CENTRE","ST5 3HP","05G",925.319721755871,8752,0.105726659249985
"M83143","GOLDENHILL MEDICAL CENTRE","ST6 5QJ","05W",613.637659210656,4943,0.12414275929813
"M83146","THE MOORCROFT MEDICAL CTR","ST1 3NJ","05W",2292.83297953146,14751,0.155435765679036
"M83148","THE PEEL MEDICAL PRACTICE","B79 7DJ","05Q",616.289770430764,14256,0.0432302027518774
"M83601","BRINSLEY AVENUE PRACTICE","ST4 8LT","05W",374.255150834928,5971,0.0626788060349904
"M83608","QUINTON PRACTICE","WS6 6EW","04Y",178.941237997977,5066,0.0353219972360792
"M83616","DR I RASIB & PARTNERS","WS11 5XY","04Y",197.459946087422,5314,0.0371584392336135
"M83617","DARWIN MEDICAL CENTRE","WS7 0AQ","05Q",653.093597223621,19235,0.0339533973082205
"M83619","HONEYWALL MEDICAL PRACTICE","ST4 7JB","05W",612.567664542152,3293,0.186021155342287
"M83624","CAMBRIDGE HOUSE","ST2 0EU","05W",257.999350502271,2881,0.0895520133642037
"M83625","PRIMA CARE SURGERIES","ST1 2BN","05W",2130.38583439693,10876,0.195879536079159
"M83627","APSLEY SURGERY","ST6 2JN","05W",2407.67798084197,7977,0.301827501672555
"M83632","TRINITY MEDICAL CENTRE","ST11 9HQ","05W",167.598994822834,4975,0.0336882401653937
"M83637","CHADSMOOR MEDICAL PRACTICE","WS11 5JT","04Y",145.14846417187,4018,0.0361245555430239
"M83638","THE COLLIERY PRACTICE","WS11 1DJ","04Y",524.381416290693,14077,0.0372509353051569
"M83640","ALTON SURGERY","ST10 4AP","05G",43.5432053207053,2721,0.0160026480414206
"M83641","MILL VIEW SURGERY","ST14 5JX","05D",68.7244555975753,2126,0.0323257081832433
"M83650","TUNSTALL PRIMARY CARE CENTRE","ST6 6BE","05W",2111.680249275,12684,0.166483778719253
"M83661","ADDERLEY GREEN SURGERY","ST3 1EQ","05W",615.725524052981,6269,0.09821750264045
"M83668","TAMAR MEDICAL CENTRE","WV6 7QU","05Q",584.77519140202,4981,0.117401162698659
"M83670","KEELE PRACTICE","ST5 5BG","05G",1654.08243444977,8058,0.205272081713796
"M83680","NORTHGATE SURGERY","ST14 7FN","05D",192.249386832289,6552,0.0293420920073701
"M83681","ALL SAINTS SURGERY","DE14 3LS","05D",3273.78637901866,9411,0.347868067051181
"M83682","LUCIE WEDGWOOD HEALTH CTR","ST6 2AB","05W",1140.72594621019,5876,0.194133074576275
"M83691","BETLEY SURGERY","CW3 9BJ","05G",72.8622343683714,1881,0.0387359034387939
"M83693","TRI-LINKS MEDICAL PRACTICE","B77 3BZ","05Q",308.22318740753,6960,0.0442849407194726
"M83697","MILEHOUSE MEDICAL PRACTICE","ST5 9GA","05G",346.477849406361,3109,0.111443502543056
"M83698","SOUTHFIELD WAY SURGERY","WS6 6JZ","04Y",130.197926898161,3320,0.0392162430416147
"M83701","TALKE PITS CLINIC","ST7 1QQ","05G",168.523183972704,4355,0.0386964831165795
"M83703","BRERETON SURGERY","WS15 1DU","04Y",148.120645555441,5167,0.0286666625808867
"M83709","BADDELEY GREEN SURGERY","ST9 9PB","05W",256.690155343635,5575,0.0460430771916835
"M83711","TRENTHAM MEWS MEDICAL CENTRE","ST4 8XP","05W",327.427767536605,3801,0.0861425328957128
"M83713","MEIR MEDICAL PRACTICE","ST3 6AB","05W",437.893410770634,4852,0.0902500846600648
"M83715","FEATHERSTONE","WV10 7BS","05Q",616.783289737914,4773,0.129223400322211
"M83717","NORTON CANES SURGERY","WS11 9SE","04Y",131.553770971707,3643,0.0361113837418905
"M83718","PEEL CROFT","DE14 3RH","05D",918.047466168762,3829,0.239761678289047
"M83719","RAWNSLEY SURGERY","WS12 1JF","04Y",138.522112766375,4387,0.0315755898715238
"M83723","LOOMER ROAD SURGERY","ST5 7JS","05G",810.512495386071,12347,0.065644488166038
"M83725","BLURTON MEDICAL CENTRE","ST3 3BS","05W",361.673948905171,3686,0.0981209845103557
"M83727","NORTON CANES PRACTICE","WS11 9SE","04Y",135.19857511702,3922,0.0344718447519175
"M83738","AELFGAR SURGERY","WS15 2AB","04Y",195.456790506501,6479,0.0301677404702115
"M84001","RED ROOFS SURGERY","CV11 5TW","B2M3M",2142.87639121168,14121,0.151751036839578
"M84002","POOL MEDICAL CENTRE","B80 7QU","B2M3M",364.780918946897,7817,0.0466650785399638
"M84003","ARBURY MEDICAL CENTRE","CV10 8LW","B2M3M",807.740668836284,9365,0.0862510057486689
"M84004","WHITEHALL MEDICAL PRACTICE","CV21 3AQ","B2M3M",2368.76301372507,15589,0.151950927816093
"M84005","CHAPEL END SURGERY","CV10 0JH","B2M3M",389.255156278729,4642,0.0838550530544441
"M84006","PEAR TREE SURGERY","B78 2NR","B2M3M",383.757966654132,10363,0.0370315513513589
"M84007","DORDON & POLESWORTH GROUP PRACTICE","B78 1QA","B2M3M",370.267632889646,12933,0.0286296785656573
"M84008","SPRING HILL MEDICAL CENTRE","CV7 8FD","B2M3M",577.655023972419,9422,0.0613091725718976
"M84009","FENNY COMPTON SURGERY","CV47 2YG","B2M3M",197.874490447106,5318,0.0372084412273611
"M84010","AVONSIDE HEALTH CENTRE","CV34 5GJ","B2M3M",1472.94818078602,10100,0.14583645354317
"M84011","BEDWORTH HEALTH CENTRE","CV12 8NQ","B2M3M",2330.4232556718,21100,0.110446599794872
"M84012","PARK LEYS MEDICAL PRACTICE","CV6 2FL","B2M3M",3003.39630096198,15234,0.197150866546014
"M84013","CASTLE MEDICAL CENTRE","CV8 1JP","B2M3M",1051.26981755008,12112,0.0867957246986523
"M84014","BRIDGE HOUSE MEDICAL CENTRE","CV37 6HE","B2M3M",582.499984972311,9063,0.0642723143520149
"M84015","CROFT MEDICAL CENTRE","CV31 1SA","B2M3M",3268.44032623279,14690,0.222494235958665
"M84016","WOLSTON SURGERY","CV8 3HG","B2M3M",304.835103311934,4359,0.06993234762834
"M84017","CLARENDON LODGE MEDICAL CENTRE","CV32 5SS","B2M3M",2017.57613998246,13753,0.146700802732674
"M84018","BIDFORD HEALTH CENTRE","B50 4LX","B2M3M",418.79949550135,13714,0.0305380994240448
"M84019","THE ATHERSTONE SURGERY","CV9 1EU","B2M3M",602.719361161475,16526,0.0364709767131475
"M84020","CLIFTON ROAD SURGERY","CV21 3QF","B2M3M",2285.48743692554,14416,0.158538251729019
"M84021","ROTHER HOUSE MEDICAL CENTRE","CV37 6PP","B2M3M",1094.40914158683,16709,0.0654981831101102
"M84022","MANOR COURT SURGERY","CV11 5HX","B2M3M",1223.59034388771,8454,0.144735077346547
"M84023","CENTRAL SURGERY","CV21 3SP","B2M3M",3070.36881519834,20755,0.147933934724083
"M84024","HENLEY-IN-ARDEN MED CTR","B95 5GD","B2M3M",214.208653521555,6635,0.0322846501162856
"M84025","SHIPSTON MEDICAL CENTRE","CV36 4BQ","B2M3M",295.357431195842,11931,0.0247554631796029
"M84026","SOUTHAM SURGERY","CV47 1NY","B2M3M",314.731929562879,7494,0.0419978555594982
"M84028","PRIORY MEDICAL CENTRE","CV34 4NA","B2M3M",2228.56017987433,18712,0.119097914700424
"M84029","CUBBINGTON RD SURGERY","CV32 7AT","B2M3M",825.580096029207,7442,0.110935245368074
"M84030","HASTINGS HOUSE SURGERY","CV35 9RH","B2M3M",549.575317998724,13001,0.0422717727866105
"M84031","REVEL SURGERY","CV23 0LU","B2M3M",846.291324174704,7857,0.107711763290659
"M84032","WATERSIDE MEDICAL CENTRE","CV31 2BB","B2M3M",2930.74695244682,13689,0.214095036339164
"M84034","WHITESTONE SURGERY","CV11 4SB","B2M3M",258.92955512512,2429,0.106599240479671
"M84035","WESTSIDE MEDICAL CENTRE","CV21 2DN","B2M3M",1798.28280737517,11675,0.154028505985025
"M84036","ABBEY MEDICAL CENTRE","CV8 1JD","B2M3M",1324.58560188553,15270,0.0867443092262954
"M84037","THE GRANGE MEDICAL CENTRE","CV11 6AB","B2M3M",1397.46121795442,12224,0.114321107489726
"M84040","SHERBOURNE MEDICAL CENTRE","CV32 4RA","B2M3M",1894.19216174892,10922,0.173429057109405
"M84041","RIVERSLEY ROAD SURGERY","CV11 5QT","B2M3M",1349.41044845904,6394,0.211043235605105
"M84042","HAZELWOOD GROUP PRACTICE","B46 3LD","B2M3M",502.229457161744,10444,0.048087845381247
"M84043","TRINITY COURT SURGERY","CV37 6HJ","B2M3M",1267.73549287955,20620,0.061480867743916
"M84044","HARBURY SURGERY","CV33 9HR","B2M3M",211.520919405684,5840,0.036219335514672
"M84046","DUNCHURCH SURGERY","CV22 6AP","B2M3M",1024.86683544805,8038,0.127502716527501
"M84047","TANWORTH-IN-ARDEN MED CTR","B94 5DY","B2M3M",398.217317481857,4925,0.0808563081181436
"M84049","ALCESTER HEALTH CENTRE","B49 6QR","B2M3M",214.927756473618,5630,0.038175445199577
"M84050","MARKET QUARTER MEDICAL PRACTICE","CV21 3HX","B2M3M",1377.15230634696,8170,0.168562093800118
"M84051","OLD MILL SURGERY","CV11 5PQ","B2M3M",2256.4010549558,12834,0.175814325616005
"M84055","STOCKINGFORD MEDICAL CENTRE","CV10 8EJ","B2M3M",232.523837830662,2269,0.102478553473187
"M84059","SPA MEDICAL CENTRE","CV31 1NE","B2M3M",936.050377341038,4046,0.231352045808462
"M84060","THE ARROW SURGERY","B49 6QR","B2M3M",248.496041065658,6612,0.0375825833432635
"M84061","BULKINGTON SURGERY","CV12 9JB","B2M3M",368.134690337139,5573,0.0660568258275865
"M84062","VALE OF RED HORSE","CV35 0LP","B2M3M",292.958044638532,6544,0.0447674273591888
"M84063","CHASE MEADOW HEALTH CENTRE","CV34 6JY","B2M3M",819.289864409038,6926,0.11829192382458
"M84064","WHITNASH MEDICAL CENTRE","CV31 2LT","B2M3M",1412.62466612296,6569,0.215044095923727
"M84065","BEECH TREE MEDICAL PRACTICE","CV21 3HX","B2M3M",1317.59202238226,7164,0.183918484419634
"M84066","MEON MEDICAL CENTRE","CV37 8TA","B2M3M",251.236555749143,5799,0.0433241172183382
"M84067","BENNFIELD SURGERY","CV21 2DN","B2M3M",1189.72126560407,7945,0.149744652687737
"M84069","BUDBROOKE MEDICAL CENTRE","CV35 8SA","B2M3M",323.08822520226,5629,0.0573970909934731
"M84070","WARWICK GATES FAM.HTH.CTR","CV34 6DZ","B2M3M",2678.5003150915,11106,0.241175969304115
"M84609","WOODLANDS SURGERY","CV12 0AJ","B2M3M",617.347659324525,4511,0.136853837136893
"M84612","STATION STREET SURGERY","CV9 1DB","B2M3M",174.750061440511,4670,0.0374197133705591
"M84615","CHANCERY LANE SURGERY","CV10 0PB","B2M3M",504.238018270117,7501,0.0672227727329846
"M84616","BROOKSIDE SURGERY","CV23 9NH","B2M3M",296.941757685726,4231,0.0701824055035987
"M84618","RUGBY ROAD SURGERY","CV12 9JE","B2M3M",386.229077325057,3659,0.105555910720158
"M84620","LAPWORTH SURGERY","B94 6LH","B2M3M",161.651660987414,2932,0.055133581510032
"M84621","QUEENS ROAD SURGERY","CV11 5LE","B2M3M",720.588693993121,2724,0.264533294417445
"M84627","THE OLD COLE HOUSE PRACTICE","CV12 8LH","B2M3M",414.719190472706,3967,0.104542271356871
"M84629","ST WULFSTAN SURGERY","CV47 0FG","B2M3M",429.572805831545,9488,0.0452753800412674
"M85001","SHAH ZAMAN SURGERY","B35 7QX","15E",1092.87314933089,4810,0.227208554954448
"M85002","HANDSWORTH WOOD MED.CTR.","B20 2ES","15E",15185.4587779479,19053,0.797011430113258
"M85005","THE PARK MEDICAL CENTRE","B10 0JL","15E",7188.29116466082,8117,0.885584719066258
"M85006","GREEN RIDGE SURGERY","B13 0HN","15E",4325.78836137189,10014,0.431974072435779
"M85007","WEST HEATH SURGERY","B31 3HB","15E",2569.20848643073,12295,0.208963683320921
"M85008","THE POOLWAY MEDICAL CENTRE","B33 9EN","15E",738.605482566195,1917,0.385292374838912
"M85009","HAMSTEAD ROAD SURGERY","B20 2QR","15E",4241.01837300556,6250,0.67856293968089
"M85011","THE SWAN MEDICAL CENTRE","B25 8AA","15E",3695.18277464896,7566,0.488393176665208
"M85013","CHURCH LANE - KHAN","B33 9EJ","15E",1563.46093286249,3265,0.47885480332695
"M85014","KINGSBURY ROAD MEDICAL CENTRE","B24 8RD","15E",1554.16008103452,3344,0.46476078978305
"M85016","HILLCREST SURGERY","B44 0NN","15E",1654.7718705349,5509,0.300376088316372
"M85018","YARDLEY WOOD HEALTH CENTRE","B14 4DU","15E",3922.22179204384,10040,0.390659541040223
"M85019","TOWER HILL PARTNERSHIP","B42 1BT","15E",9121.16058437909,17807,0.512223315795984
